epoch,learning_rate,train_loss,train_ctc_loss,train_consistency_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,consistency_weight,saved_at
41,0.001,0.03890258266328767,0.03888420552551979,0.00018377168341830838,0.02043243042637332,0.01859959405697094,0.9647333333333333,0.9919866666666667,0.035666666666666666,0.9674,0.9928533333333334,0.0334,0.9940666666666667,0.9935333333333334,0.9908,0.9907333333333334,0.9908,0.1,2026-05-28T00:01:51.520326
42,0.001,0.04012547361032588,0.04010672650555581,0.00018747099473839625,0.029748730547193555,0.02753403192815046,0.9484,0.9887866666666667,0.05273333333333333,0.9537333333333333,0.98964,0.04733333333333333,0.9898666666666667,0.9888,0.9884666666666667,0.9876,0.9892,0.1,2026-05-28T00:11:32.159159
43,0.001,0.038689746016861,0.03867037841886382,0.00019367618856818547,0.018414564057273673,0.018083234404763303,0.9696666666666667,0.9927066666666666,0.030533333333333332,0.9717333333333333,0.9933866666666666,0.028933333333333332,0.995,0.9934666666666667,0.9920666666666667,0.9922666666666666,0.9907333333333334,0.1,2026-05-28T00:20:43.864967
44,0.001,0.03809655818757268,0.03807856706753623,0.00017991085147077684,0.014306869091692594,0.01270556042177183,0.9758666666666667,0.9944933333333333,0.0244,0.9768666666666667,0.9946266666666667,0.0232,0.9963333333333333,0.9950666666666667,0.9948666666666667,0.9932,0.993,0.1,2026-05-28T00:29:45.756118
45,0.001,0.03874110571519039,0.03872163563139038,0.00019470103737798385,0.015549971876909936,0.01408550062341795,0.9732666666666666,0.99332,0.027066666666666666,0.9749333333333333,0.99404,0.0254,0.9955333333333334,0.9944666666666667,0.9930666666666667,0.9912,0.9923333333333333,0.1,2026-05-28T00:38:34.082851
46,0.001,0.038155514432790055,0.038135991437002255,0.00019523028789221176,0.015337905861501348,0.014825235252112906,0.974,0.99388,0.026333333333333334,0.9733333333333334,0.9936533333333334,0.027,0.9952,0.9941333333333333,0.9932,0.994,0.9928666666666667,0.1,2026-05-28T00:47:50.760602
47,0.001,0.03853296946940411,0.03851343609848243,0.00019533336946333293,0.01567531328601035,0.01363857630918889,0.9750666666666666,0.9942533333333333,0.025133333333333334,0.9756,0.99424,0.024666666666666667,0.996,0.9948,0.9938,0.9938,0.9928666666666667,0.1,2026-05-28T00:57:44.732384
48,0.001,0.038637629107258646,0.03861855170483385,0.00019077433943207975,0.015399880948562107,0.013832525218109125,0.9746666666666667,0.99408,0.025866666666666666,0.9764,0.9945066666666666,0.023866666666666668,0.9961333333333333,0.9945333333333334,0.9936,0.9932,0.9929333333333333,0.1,2026-05-28T01:06:38.449569
49,0.001,0.038391569998895286,0.03837191333851744,0.00019656641248522126,0.01607414546220534,0.014062188348581427,0.9744666666666667,0.9937733333333333,0.025933333333333333,0.9762,0.9944533333333333,0.024066666666666667,0.9958666666666667,0.9945333333333334,0.9934,0.9932,0.9918666666666667,0.1,2026-05-28T01:15:24.507668
50,0.001,0.038700920042166916,0.03868073582825434,0.00020184182460777396,0.015225791988888522,0.015333378390492484,0.9736,0.99408,0.0268,0.9743333333333334,0.9940533333333333,0.0258,0.9964666666666666,0.9943333333333333,0.9936666666666667,0.9932,0.9927333333333334,0.1,2026-05-28T01:24:09.608867
51,0.0001,0.02653690229539477,0.026519277903743206,0.0001762437389223903,0.011902463012401434,0.010796240782057612,0.9796,0.9955066666666667,0.020533333333333334,0.9809333333333333,0.9957866666666667,0.019133333333333332,0.9965333333333334,0.9958666666666667,0.9951333333333333,0.9953333333333333,0.9946666666666667,0.1,2026-05-28T01:32:57.014665
52,0.0001,0.02404907237082329,0.02403506737167866,0.00014005003982040632,0.012596568497437299,0.010737123486357495,0.9788,0.99544,0.021333333333333333,0.9803333333333333,0.99564,0.0198,0.9964,0.9956666666666667,0.9950666666666667,0.9952666666666666,0.9948,0.1,2026-05-28T01:41:50.559207
