epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
52,0.0001,M1,corrupted_to_normal,2026-05-20 02:27:43,,,0.01866692803899447,0.0055682349557677905,22.924672412109373,,0.8690130711873373,0.018257457924740653,0.00543705889816795,23.023157077462333,0.8720342686516898,supervised,,,0.018676090401411057,0.0055749368014434975,22.919136337280275,,0.86898846616745
53,0.0001,M1,corrupted_to_normal,2026-05-20 02:40:13,,,0.01863895947833856,0.005582322710255782,22.92925112915039,,0.8694336341222128,0.018240537448014533,0.005432246627126421,23.026801348005023,0.8721634232929775,supervised,,,0.01864434553682804,0.005587781699746847,22.925043115234374,,0.8694343632062276
54,0.0001,M1,corrupted_to_normal,2026-05-20 02:52:41,,,0.01868321558336417,0.005559874869386355,22.92548458251953,,0.8687665952682495,0.01822812060586044,0.005429014617311103,23.029238710239955,0.8722554874556405,supervised,,,0.018695291961232822,0.005567289991676807,22.9196703511556,,0.8687199823379517
55,0.0001,M1,corrupted_to_normal,2026-05-20 03:05:17,,,0.018668192411462465,0.005592850115150213,22.938972884114584,,0.8692465794245402,0.01821931260270732,0.005426385431417397,23.03082916128976,0.8723203981944493,supervised,,,0.01867662208477656,0.005598827703048786,22.934629939778645,,0.8692220582644145
56,0.0001,M1,corrupted_to_normal,2026-05-20 03:18:00,,,0.018694327702124914,0.005574413309494654,22.938444455973308,,0.8688008581797282,0.01820519952901772,0.005422548304498196,23.033958934238978,0.8724203973225185,supervised,,,0.018700817757844924,0.00557948083927234,22.93451002400716,,0.868786632792155
57,0.0001,M1,corrupted_to_normal,2026-05-20 03:30:49,,,0.018658143015702566,0.005595537130286296,22.925119533284505,,0.8693739432017008,0.018201748482244356,0.005421380545624665,23.034297162737165,0.872448662853241,supervised,,,0.01866338457763195,0.005600534619390965,22.921259595743816,,0.8693715025583904
58,0.0001,M1,corrupted_to_normal,2026-05-20 03:43:32,,,0.01862368813753128,0.005565872278064489,22.929901749674478,,0.8694218431154886,0.01819393305182457,0.005419566083380154,23.036236397007535,0.8725078839438302,supervised,,,0.018634248220920562,0.005572703589250644,22.923912830607097,,0.8693845560709635
59,0.0001,M1,corrupted_to_normal,2026-05-20 03:56:05,,,0.018655561631917953,0.005584602027138074,22.931201547241212,,0.8692904061953227,0.018185631651963505,0.005417157857120037,23.037477283586774,0.8725691962105887,supervised,,,0.01866372292439143,0.005589888257781664,22.92732331644694,,0.8692616550763448
60,0.0001,M1,corrupted_to_normal,2026-05-20 04:08:34,,,0.018628169186909994,0.005568506746490796,22.943496411132813,,0.8694033771514893,0.018176786520651408,0.005414787173271179,23.039478295898437,0.8726317531721932,supervised,,,0.01863879929880301,0.005574967101216316,22.93825034281413,,0.8693616797765096
61,0.0001,M1,corrupted_to_normal,2026-05-20 04:21:10,,,0.018620635424057643,0.005557723291963339,22.94475083618164,,0.8693708808263143,0.018177091159990857,0.005414503863028118,23.039778174700057,0.8726297803061349,supervised,,,0.01862587591012319,0.005562798851231734,22.940507059733072,,0.8693692315419514
